"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Ring triceps dip",,"30X0
Long rest between sets as was checking residence application 
Don't repeat this next time",2,"normal",,10,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","BW triceps extension ",,"30X1
Done on rings kept at same height and tile same as archer pushups and ring flies (5th tile in hallway) as ma on sofa",0,"normal",,10,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","BW triceps extension ",,"30X1
Done on rings kept at same height and tile same as archer pushups and ring flies (5th tile in hallway) as ma on sofa",1,"normal",,10,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","BW triceps extension ",,"30X1
Done on rings kept at same height and tile same as archer pushups and ring flies (5th tile in hallway) as ma on sofa",2,"normal",,10,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week
Very long rest like over 10 minutes before this
Don't repeat this next time
Don't do other things on phone while resting",0,"normal",,10,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week
Very long rest like over 10 minutes before this
Don't repeat this next time
Don't do other things on phone while resting",1,"normal",,9,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week
Very long rest like over 10 minutes before this
Don't repeat this next time
Don't do other things on phone while resting",2,"normal",,8,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week
Very long rest like over 10 minutes before this
Don't repeat this next time
Don't do other things on phone while resting",3,"normal",,7,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week
Very long rest like over 10 minutes before this
Don't repeat this next time
Don't do other things on phone while resting",4,"normal",,6,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week
Very long rest like over 10 minutes before this
Don't repeat this next time
Don't do other things on phone while resting",5,"normal",,5,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week
Very long rest like over 10 minutes before this
Don't repeat this next time
Don't do other things on phone while resting",6,"normal",,4,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week
Very long rest like over 10 minutes before this
Don't repeat this next time
Don't do other things on phone while resting",7,"normal",,3,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week
Very long rest like over 10 minutes before this
Don't repeat this next time
Don't do other things on phone while resting",8,"normal",,2,,,
"Push 1","Jun 20, 2023, 4:09 PM","Jun 20, 2023, 5:09 PM","don't do other things on phone or laptop when resting
do facepulls after workout","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week
Very long rest like over 10 minutes before this
Don't repeat this next time
Don't do other things on phone while resting",9,"normal",,1,,,
"Neck","Jun 19, 2023, 6:09 PM","Jun 19, 2023, 7:09 PM","","Neck Curl",,"",0,"normal",13.23,19,,,
"Neck","Jun 19, 2023, 6:09 PM","Jun 19, 2023, 7:09 PM","","Neck Curl",,"",1,"normal",13.23,19,,,
"Neck","Jun 19, 2023, 6:09 PM","Jun 19, 2023, 7:09 PM","","Neck Curl",,"",2,"normal",13.23,19,,,
"Neck","Jun 19, 2023, 6:09 PM","Jun 19, 2023, 7:09 PM","","Neck extension ",,"",0,"normal",13.23,13,,,
"Neck","Jun 19, 2023, 6:09 PM","Jun 19, 2023, 7:09 PM","","Neck extension ",,"",1,"normal",13.23,12,,,
"Neck","Jun 19, 2023, 6:09 PM","Jun 19, 2023, 7:09 PM","","Neck extension ",,"",2,"normal",13.23,11,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Wide pullup",,"Remember to go to dead hang on every rep
Tuck L
30X0
Rest decreased to 2 minutes",0,"normal",,6,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Wide pullup",,"Remember to go to dead hang on every rep
Tuck L
30X0
Rest decreased to 2 minutes",1,"normal",,6,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Wide pullup",,"Remember to go to dead hang on every rep
Tuck L
30X0
Rest decreased to 2 minutes",2,"normal",,6,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Wide pullup",,"Remember to go to dead hang on every rep
Tuck L
30X0
Rest decreased to 2 minutes",3,"normal",,8,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Archer bodyweight row",,"20X0
Feet on first tile after my room",0,"normal",,8,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Archer bodyweight row",,"20X0
Feet on first tile after my room",1,"normal",,8,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Archer bodyweight row",,"20X0
Feet on first tile after my room",2,"normal",,8,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Hammer Curl (Dumbbell)",,"Strict form against wall
30X1
Add weight next week 1 kg",0,"normal",11,11,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Hammer Curl (Dumbbell)",,"Strict form against wall
30X1
Add weight next week 1 kg",1,"normal",11,10,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Hammer Curl (Dumbbell)",,"Strict form against wall
30X1
Add weight next week 1 kg",2,"normal",11,10,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Rear delt fly",,"30X0
1.5 tile after my washroom top of ring at navel",0,"normal",,8,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Rear delt fly",,"30X0
1.5 tile after my washroom top of ring at navel",1,"normal",,8,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Rear delt fly",,"30X0
1.5 tile after my washroom top of ring at navel",2,"normal",,8,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Pelican curl",,"30X0
Last set 0th tile in hallway
6 eccentrics after last set",0,"normal",,7,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Pelican curl",,"30X0
Last set 0th tile in hallway
6 eccentrics after last set",1,"normal",,6,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Pelican curl",,"30X0
Last set 0th tile in hallway
6 eccentrics after last set",2,"normal",,6,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Upright Row (Dumbbell)",,"Rep range 8-12",0,"normal",24.25,11,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Upright Row (Dumbbell)",,"Rep range 8-12",1,"normal",24.25,11,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Upright Row (Dumbbell)",,"Rep range 8-12",2,"normal",24.25,10,,,
"Pull 1","Jun 18, 2023, 7:30 AM","Jun 18, 2023, 8:30 AM","","Upright Row (Dumbbell)",,"Rep range 8-12",3,"normal",24.25,10,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Bulgarian dip",,"30X1",0,"normal",,6,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Bulgarian dip",,"30X1",1,"normal",,5,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Bulgarian dip",,"30X1",2,"normal",,6,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Pike pushup",,"40X1
Rings turned out elevated feet little before 3rd tile",0,"normal",,7,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Pike pushup",,"40X1
Rings turned out elevated feet little before 3rd tile",1,"normal",,7,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Pike pushup",,"40X1
Rings turned out elevated feet little before 3rd tile",2,"normal",,6,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Bulgarian pushup",,"30X1",0,"normal",,9,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Bulgarian pushup",,"30X1",1,"normal",,8,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Bulgarian pushup",,"30X1",2,"normal",,9,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Shoulder tap",,"30-45 s
3rd tile 16 taps",0,"normal",,,,30,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Shoulder tap",,"30-45 s
3rd tile 16 taps",1,"normal",,,,30,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Shoulder tap",,"30-45 s
3rd tile 16 taps",2,"normal",,,,30,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Triceps Dip (Weighted)",,"20X0",0,"normal",33.07,10,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Triceps Dip (Weighted)",,"20X0",1,"normal",33.07,10,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Triceps Dip (Weighted)",,"20X0",2,"normal",33.07,10,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Ring cross body lateral raise",,"Y raise
Top of ring at rib height
1 tile after my washroom (tile line)",0,"normal",,13,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Ring cross body lateral raise",,"Y raise
Top of ring at rib height
1 tile after my washroom (tile line)",1,"normal",,13,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Heavy lateral raise partials",,"",0,"normal",33.07,15,,,
"Push 2","Jun 17, 2023, 8:06 AM","Jun 17, 2023, 9:06 AM","","Heavy lateral raise partials",,"",1,"normal",33.07,14,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Step up",,"4020",0,"normal",,14,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Step up",,"4020",1,"normal",,14,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Step up",,"4020",2,"normal",,13,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Step up",,"4020",3,"normal",,13,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Single leg hip thrust",,"",0,"normal",,11,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Single leg hip thrust",,"",1,"normal",,11,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Single leg hip thrust",,"",2,"normal",,11,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","1.5 Bulgarian split squat",,"Backpack
Record set next week",0,"normal",33.07,10,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","1.5 Bulgarian split squat",,"Backpack
Record set next week",1,"normal",33.07,9,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Sissy squat",,"Record set next week",0,"normal",,16,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Sliding hamstring curl",,"",0,"normal",,17,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Sliding hamstring curl",,"",1,"normal",,16,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Sliding hamstring curl",,"",2,"normal",,16,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Single leg standing calf raise",,"",0,"normal",,10,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Standing Calf Raise",,"",0,"normal",,26,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Standing Calf Raise",,"",1,"normal",,25,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Standing Calf Raise",,"",2,"normal",,25,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","BW seated calf raise",,"",0,"normal",,17,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","BW seated calf raise",,"",1,"normal",,17,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","BW seated calf raise",,"",2,"normal",,15,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Ring rollout",,"",0,"normal",,10,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Ring rollout",,"",1,"normal",,10,,,
"Legs","Jun 16, 2023, 3:33 PM","Jun 16, 2023, 4:33 PM","","Ring rollout",,"",2,"normal",,11,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Mantle chinup",,"30X2",0,"normal",,6,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Mantle chinup",,"30X2",1,"normal",,6,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Mantle chinup",,"30X2",2,"normal",,5,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Single arm row",,"30X0
45 degrees
Top of ring at nipple ",0,"normal",,5,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Single arm row",,"30X0
45 degrees
Top of ring at nipple ",1,"normal",,5,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Single arm row",,"30X0
45 degrees
Top of ring at nipple ",2,"normal",,5,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Ring face pulls",,"20X0",0,"normal",,10,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Ring face pulls",,"20X0",1,"normal",,10,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Ring face pulls",,"20X0",2,"normal",,10,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Bodyweight bicep curl",,"30X1
1st set 3rd tile
2nd and 3th set 2.5th tile
Top of ring at rib height 
5 bottom half reps after last set at 2nd tile",0,"normal",,13,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Bodyweight bicep curl",,"30X1
1st set 3rd tile
2nd and 3th set 2.5th tile
Top of ring at rib height 
5 bottom half reps after last set at 2nd tile",1,"normal",,13,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Bodyweight bicep curl",,"30X1
1st set 3rd tile
2nd and 3th set 2.5th tile
Top of ring at rib height 
5 bottom half reps after last set at 2nd tile",2,"normal",,12,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Single arm hammer curl",,"Form breakdown (shoulders move, torso bends slightly) in last 2-3 reps but no momentum
Improve form if cannot increase reps
30X1",0,"normal",28.66,9,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Single arm hammer curl",,"Form breakdown (shoulders move, torso bends slightly) in last 2-3 reps but no momentum
Improve form if cannot increase reps
30X1",1,"normal",28.66,9,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Single arm hammer curl",,"Form breakdown (shoulders move, torso bends slightly) in last 2-3 reps but no momentum
Improve form if cannot increase reps
30X1",2,"normal",28.66,8,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Two arm hang",,"2-4 min accumulation
Do in fewer sets or increase time (record rest between sets)",0,"normal",,,,50,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Two arm hang",,"2-4 min accumulation
Do in fewer sets or increase time (record rest between sets)",1,"normal",,,,50,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","Two arm hang",,"2-4 min accumulation
Do in fewer sets or increase time (record rest between sets)",2,"normal",,,,40,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","One Arm Leaning Shrug",,"Lean forward ",0,"normal",33.07,13,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","One Arm Leaning Shrug",,"Lean forward ",1,"normal",33.07,13,,,
"Pull 2","Jun 15, 2023, 4:55 PM","Jun 15, 2023, 5:55 PM","","One Arm Leaning Shrug",,"Lean forward ",2,"normal",33.07,12,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Ring dip",,"30X1
Last set after 1 min rest ",0,"normal",,7,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Ring dip",,"30X1
Last set after 1 min rest ",1,"normal",,7,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Ring dip",,"30X1
Last set after 1 min rest ",2,"normal",,6,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Ring dip",,"30X1
Last set after 1 min rest ",3,"normal",,4,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Archer ring pushup",,"20X0
2 reps = 1
3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",0,"normal",,6,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Archer ring pushup",,"20X0
2 reps = 1
3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",1,"normal",,6,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Archer ring pushup",,"20X0
2 reps = 1
3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",2,"normal",,6,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","ring fly",,"3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",0,"normal",,9,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","ring fly",,"3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",1,"normal",,9,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","ring fly",,"3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",2,"normal",,9,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Ring triceps dip",,"30X0",0,"normal",,9,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Ring triceps dip",,"30X0",1,"normal",,9,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Ring triceps dip",,"30X0",2,"normal",,9,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","BW triceps extension ",,"30X1",0,"normal",,10,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","BW triceps extension ",,"30X1",1,"normal",,9,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","BW triceps extension ",,"30X1",2,"normal",,10,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week",0,"normal",,9,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week",1,"normal",,8,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week",2,"normal",,7,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week",3,"normal",,6,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week",4,"normal",,5,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week",5,"normal",,4,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week",6,"normal",,3,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week",7,"normal",,2,,,
"Push 1","Jun 14, 2023, 2:20 PM","Jun 14, 2023, 3:20 PM","","Diamond Push-Up",,"Follow tempo 30X1
down series
Feet elevated from 2nd week",8,"normal",,1,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Wide pullup",,"Remember to go to dead hang on every rep
Tuck L
30X0
Add a set next week, decrease reps",0,"normal",,8,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Wide pullup",,"Remember to go to dead hang on every rep
Tuck L
30X0
Add a set next week, decrease reps",1,"normal",,7,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Wide pullup",,"Remember to go to dead hang on every rep
Tuck L
30X0
Add a set next week, decrease reps",2,"normal",,7,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Archer bodyweight row",,"20X0
Feet on first tile after my room",0,"normal",,7,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Archer bodyweight row",,"20X0
Feet on first tile after my room",1,"normal",,7,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Archer bodyweight row",,"20X0
Feet on first tile after my room",2,"normal",,7,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Hammer Curl (Dumbbell)",,"Strict form against wall
30X1",0,"normal",11,10,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Hammer Curl (Dumbbell)",,"Strict form against wall
30X1",1,"normal",11,10,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Hammer Curl (Dumbbell)",,"Strict form against wall
30X1",2,"normal",11,10,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Rear delt fly",,"30X0
my washroom top of ring at navel",0,"normal",,13,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Rear delt fly",,"30X0
my washroom top of ring at navel",1,"normal",,13,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Rear delt fly",,"30X0
my washroom top of ring at navel",2,"normal",,15,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Pelican curl",,"30X0
Last set 0th tile in hallway
Rest pause 1 rep (6+2)",0,"normal",,6,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Pelican curl",,"30X0
Last set 0th tile in hallway
Rest pause 1 rep (6+2)",1,"normal",,6,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Pelican curl",,"30X0
Last set 0th tile in hallway
Rest pause 1 rep (6+2)",2,"normal",,6,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Upright Row (Dumbbell)",,"",0,"normal",24.25,11,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Upright Row (Dumbbell)",,"",1,"normal",24.25,11,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Upright Row (Dumbbell)",,"",2,"normal",24.25,9,,,
"Pull 1","Jun 10, 2023, 4:02 PM","Jun 10, 2023, 5:02 PM","","Upright Row (Dumbbell)",,"",3,"normal",24.25,9,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Bulgarian dip",,"30X1",0,"normal",,5,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Bulgarian dip",,"30X1",1,"normal",,5,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Bulgarian dip",,"30X1",2,"normal",,5,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Pike pushup",,"40X1
Rings turned out elevated feet little before 3rd tile",0,"normal",,6,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Pike pushup",,"40X1
Rings turned out elevated feet little before 3rd tile",1,"normal",,6,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Pike pushup",,"40X1
Rings turned out elevated feet little before 3rd tile",2,"normal",,6,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Bulgarian pushup",,"30X1",0,"normal",,8,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Bulgarian pushup",,"30X1",1,"normal",,8,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Bulgarian pushup",,"30X1",2,"normal",,8,,,
